brand,model,year,price,transmission,mileage,fuelType,mpg,engineSize
ford, Kuga,2015,11850,Manual,30010,Diesel,54.3,2.0
ford, Kuga,2018,20000,Semi-Auto,22327,Diesel,54.3,2.0
ford, Ka+,2017,7595,Manual,29349,Petrol,57.7,1.2
ford, Kuga,2017,16995,Manual,35966,Diesel,54.3,2.0
ford, Ka+,2018,9295,Manual,17537,Petrol,47.9,1.2
ford, Kuga,2018,17295,Manual,24814,Diesel,60.1,2.0
ford, Kuga,2018,15495,Manual,20595,Diesel,54.3,2.0
ford, Focus,2017,10795,Manual,24161,Petrol,61.4,1.0
ford, Fiesta,2015,7995,Manual,17469,Petrol,54.3,1.2
ford, Focus,2018,11695,Manual,7788,Petrol,61.4,1.0
ford, Focus,2017,9995,Manual,32187,Petrol,61.4,1.0
ford, Focus,2018,15495,Manual,21162,Petrol,58.9,1.0
ford, Focus,2018,13495,Manual,23111,Petrol,58.9,1.0
ford, Ka+,2018,8995,Manual,26004,Petrol,47.9,1.2
ford, Focus,2018,12195,Manual,8734,Petrol,61.4,1.0
ford, Fiesta,2013,4795,Manual,75340,Petrol,54.3,1.2
ford, Grand C-MAX,2016,10495,Semi-Auto,24335,Diesel,58.9,1.5
ford, Galaxy,2018,20495,Manual,32944,Diesel,56.5,2.0
ford, Focus,2018,11495,Manual,17468,Petrol,60.1,1.0
ford, Focus,2018,11795,Manual,26500,Petrol,60.1,1.0
ford, Ka+,2018,8495,Manual,13561,Petrol,47.9,1.2
ford, Fiesta,2017,8295,Manual,14200,Petrol,54.3,1.2
ford, Ka+,2018,8995,Manual,11900,Petrol,47.9,1.2
ford, Ka+,2018,9495,Manual,9043,Petrol,47.9,1.2
ford, Fiesta,2018,9495,Manual,9281,Petrol,55.4,1.1
ford, Focus,2019,18995,Manual,4710,Petrol,49.6,1.0
ford, Focus,2019,25995,Manual,13312,Diesel,50.4,2.0
ford, Fiesta,2019,17995,Manual,4409,Petrol,60.1,1.0
ford, Focus,2019,17995,Manual,14569,Petrol,60.1,1.0
ford, Fiesta,2019,11995,Manual,3239,Petrol,60.1,1.0
ford, Fiesta,2019,13495,Manual,9869,Petrol,60.1,1.0
ford, Kuga,2017,15295,Manual,11559,Diesel,60.1,2.0
ford, Edge,2017,19495,Semi-Auto,48791,Diesel,47.9,2.0
ford, Fiesta,2018,10495,Manual,21092,Petrol,58.9,1.0
ford, Focus,2018,12995,Manual,21950,Petrol,57.7,1.0
ford, Focus,2013,5995,Manual,63784,Petrol,56.5,1.0
ford, Fiesta,2019,12495,Manual,5502,Petrol,58.9,1.0
ford, Fiesta,2016,6499,Manual,41149,Petrol,54.3,1.2
ford, Focus,2018,12699,Manual,21442,Petrol,57.7,1.0
ford, Fiesta,2019,16299,Manual,2278,Petrol,60.1,1.0
ford, Focus,2018,12199,Manual,14766,Petrol,60.1,1.0
ford, EcoSport,2018,14799,Manual,11494,Petrol,54.3,1.0
ford, Kuga,2017,15999,Manual,19718,Diesel,60.1,2.0
ford, Kuga,2017,16295,Manual,24000,Diesel,60.1,2.0
ford, Fiesta,2017,7995,Manual,31981,Petrol,54.3,1.2
ford, Kuga,2017,15495,Manual,20495,Diesel,60.1,2.0
ford, EcoSport,2018,10995,Manual,10992,Petrol,52.3,1.0
ford, Fiesta,2017,7895,Manual,10300,Petrol,54.3,1.2
ford, Focus,2019,15495,Manual,12583,Petrol,60.1,1.0
ford, EcoSport,2018,13799,Manual,12642,Petrol,54.3,1.0
ford, Kuga,2017,14999,Semi-Auto,21507,Diesel,58.9,1.5
ford, Focus,2015,8495,Manual,33012,Petrol,60.1,1.0
ford, Kuga,2018,17399,Manual,11447,Diesel,54.3,2.0
ford, Kuga,2015,13699,Manual,45180,Diesel,54.3,2.0
ford, Mondeo,2017,14999,Semi-Auto,44097,Diesel,58.9,2.0
ford, Fiesta,2018,11999,Manual,9224,Petrol,57.7,1.0
ford, Focus,2018,11795,Manual,17995,Petrol,61.4,1.0
ford, Focus,2018,12295,Manual,13500,Petrol,60.1,1.0
ford, Kuga,2017,16495,Semi-Auto,24123,Diesel,54.3,2.0
ford, Fiesta,2018,12495,Manual,13097,Petrol,56.5,1.0
ford, Fiesta,2018,13695,Manual,10856,Petrol,58.9,1.0
ford, Kuga,2017,17995,Manual,32030,Diesel,54.3,2.0
ford, Focus,2017,11499,Manual,11091,Petrol,60.1,1.0
ford, Fiesta,2016,12599,Manual,12531,Petrol,47.9,1.6
ford, Fiesta,2017,11999,Manual,27616,Petrol,47.9,1.6
ford, Fiesta,2018,12499,Semi-Auto,14773,Petrol,54.3,1.0
ford, Focus,2017,10999,Manual,25331,Petrol,60.1,1.0
ford, Kuga,2015,9499,Manual,67947,Diesel,60.1,2.0
ford, Focus,2018,13870,Manual,9446,Petrol,58.9,1.0
ford, Focus,2018,11640,Manual,29546,Petrol,57.7,1.0
ford, Fiesta,2018,9445,Automatic,63803,Petrol,48.7,1.0
ford, Kuga,2018,14199,Automatic,24694,Diesel,58.9,1.5
ford, Kuga,2016,15699,Manual,22705,Diesel,60.1,2.0
ford, Fiesta,2017,8991,Manual,16081,Petrol,54.3,1.2
ford, Fiesta,2018,13491,Semi-Auto,3531,Petrol,48.7,1.0
ford, Fiesta,2014,8295,Manual,50496,Petrol,47.9,1.6
ford, EcoSport,2019,15995,Manual,4357,Petrol,53.3,1.0
ford, Kuga,2018,19333,Semi-Auto,13940,Diesel,58.9,1.5
ford, Focus,2018,13289,Manual,22058,Petrol,57.7,1.0
ford, Focus,2018,11689,Manual,20827,Petrol,60.1,1.0
ford, Focus,2018,13491,Manual,15919,Petrol,57.7,1.0
ford, Fiesta,2018,11180,Manual,17373,Petrol,56.5,1.0
ford, Focus,2017,11695,Semi-Auto,22804,Petrol,51.4,1.0
ford, S-MAX,2016,12795,Manual,50691,Diesel,56.5,2.0
ford, S-MAX,2016,16699,Semi-Auto,26889,Diesel,52.3,2.0
ford, C-MAX,2017,10699,Manual,27299,Petrol,55.4,1.0
ford, EcoSport,2018,15491,Manual,6865,Diesel,58.9,1.5
ford, Fiesta,2018,10999,Manual,8968,Petrol,55.4,1.1
ford, Fiesta,2019,13889,Manual,8653,Petrol,58.9,1.0
ford, Kuga,2017,15500,Manual,21394,Diesel,60.1,2.0
ford, Fiesta,2014,6491,Manual,36677,Petrol,54.3,1.2
ford, Focus,2018,11795,Manual,20611,Petrol,61.4,1.0
ford, Fiesta,2018,11885,Manual,11542,Petrol,56.5,1.0
ford, Edge,2017,21333,Manual,9975,Diesel,48.7,2.0
ford, Kuga,2015,13250,Manual,32748,Diesel,54.3,2.0
ford, Kuga,2017,18491,Automatic,24801,Diesel,54.3,2.0
ford, Edge,2017,19999,Manual,22922,Diesel,48.7,2.0
ford, EcoSport,2017,11500,Manual,10126,Petrol,52.3,1.0
ford, Kuga,2017,17595,Semi-Auto,18066,Diesel,54.3,2.0
ford, EcoSport,2019,16491,Manual,6500,Petrol,51.4,1.0
ford, Ka+,2017,8495,Manual,8887,Petrol,57.7,1.2
ford, Kuga,2018,16222,Manual,17036,Diesel,60.1,2.0
ford, EcoSport,2018,14250,Manual,11487,Petrol,54.3,1.0
ford, EcoSport,2019,16666,Manual,6378,Petrol,51.4,1.0
ford, Ka+,2019,9991,Manual,7694,Petrol,47.9,1.2
ford, EcoSport,2017,10333,Manual,14219,Petrol,52.3,1.0
ford, Fiesta,2018,10795,Manual,10266,Petrol,55.4,1.1
ford, Focus,2018,13289,Manual,22058,Petrol,57.7,1.0
ford, Focus,2018,13491,Manual,15919,Petrol,57.7,1.0
ford, EcoSport,2019,15995,Manual,4357,Petrol,53.3,1.0
ford, Focus,2018,12791,Manual,16565,Petrol,60.1,1.0
ford, B-MAX,2017,9495,Manual,32442,Petrol,55.4,1.0
ford, EcoSport,2019,16666,Manual,6378,Petrol,51.4,1.0
ford, Ka+,2019,9991,Manual,7694,Petrol,47.9,1.2
ford, S-MAX,2017,19491,Manual,10908,Diesel,56.5,2.0
ford, KA,2016,5666,Manual,30225,Petrol,57.7,1.2
ford, Focus,2018,13150,Semi-Auto,14346,Petrol,51.4,1.0
ford, Ka+,2018,8888,Manual,25000,Petrol,47.9,1.2
ford, Fiesta,2019,14888,Manual,6000,Petrol,58.9,1.0
ford, EcoSport,2019,16491,Manual,6500,Petrol,51.4,1.0
ford, Fiesta,2019,13333,Manual,11906,Petrol,58.9,1.0
ford, Ka+,2017,8495,Manual,8887,Petrol,57.7,1.2
ford, EcoSport,2018,16333,Manual,3469,Petrol,51.4,1.0
ford, Kuga,2018,19333,Semi-Auto,13940,Diesel,58.9,1.5
ford, C-MAX,2017,10995,Semi-Auto,16750,Diesel,58.9,2.0
ford, Kuga,2018,19000,Manual,17011,Diesel,54.3,2.0
ford, S-MAX,2016,16479,Automatic,31766,Diesel,52.3,2.0
ford, Focus,2018,12791,Manual,16565,Petrol,60.1,1.0
ford, B-MAX,2017,9495,Manual,32442,Petrol,55.4,1.0
ford, Focus,2019,17991,Manual,6682,Petrol,48.7,1.0
ford, S-MAX,2019,25991,Manual,8158,Diesel,54.3,2.0
ford, Ka+,2019,9795,Manual,6500,Petrol,47.9,1.2
ford, Fiesta,2018,10491,Manual,14128,Petrol,55.4,1.1
ford, Fiesta,2018,10795,Manual,13597,Petrol,55.4,1.1
ford, Fiesta,2018,10795,Manual,10266,Petrol,55.4,1.1
ford, Fiesta,2017,14295,Manual,15699,Petrol,47.9,1.6
ford, Fiesta,2018,10679,Manual,9820,Petrol,58.9,1.0
ford, Kuga,2018,16222,Manual,17036,Diesel,60.1,2.0
ford, Kuga,2017,18491,Semi-Auto,24801,Diesel,54.3,2.0
ford, EcoSport,2017,11500,Manual,10126,Petrol,52.3,1.0
ford, Kuga,2017,17595,Semi-Auto,18066,Diesel,54.3,2.0
ford, Fiesta,2018,13491,Semi-Auto,3531,Petrol,48.7,1.0
ford, Ka+,2018,8888,Manual,25000,Petrol,47.9,1.2
ford, Fiesta,2017,14295,Manual,15699,Petrol,47.9,1.6
ford, Fiesta,2014,8295,Manual,50496,Petrol,47.9,1.6
ford, Focus,2013,6370,Manual,50223,Petrol,56.5,1.0
ford, Galaxy,2016,16170,Manual,45973,Diesel,56.5,2.0
ford, Kuga,2016,12490,Semi-Auto,39621,Diesel,52.3,2.0
ford, Fiesta,2017,10750,Automatic,11108,Petrol,57.7,1.0
ford, EcoSport,2017,10240,Manual,32399,Petrol,52.3,1.0
ford, Fiesta,2017,8150,Manual,15987,Petrol,54.3,1.2
ford, Galaxy,2016,15780,Manual,53164,Diesel,56.5,2.0
ford, C-MAX,2018,13090,Automatic,7740,Diesel,56.5,1.5
ford, Fiesta,2016,10940,Semi-Auto,8833,Petrol,57.7,1.0
ford, EcoSport,2017,9200,Manual,17166,Petrol,52.3,1.0
ford, Kuga,2017,16507,Manual,21184,Diesel,54.3,2.0
ford, Kuga,2017,16991,Semi-Auto,16643,Diesel,54.3,2.0
ford, Focus,2019,18140,Manual,4577,Diesel,61.4,1.5
ford, Kuga,2019,21970,Manual,9455,Diesel,47.9,2.0
ford, Focus,2019,14491,Manual,7588,Petrol,60.1,1.0
ford, Focus,2019,15260,Manual,11301,Petrol,60.1,1.0
ford, Focus,2019,15440,Manual,10613,Petrol,60.1,1.0
ford, Focus,2019,14730,Manual,3803,Petrol,58.9,1.0
ford, Focus,2019,18910,Manual,11167,Petrol,58.9,1.0
ford, Focus,2019,13491,Manual,3915,Petrol,60.1,1.0
ford, Focus,2019,15420,Manual,5447,Petrol,60.1,1.0
ford, Focus,2019,15860,Manual,4265,Petrol,60.1,1.0
ford, Focus,2017,10750,Manual,6245,Petrol,60.1,1.0
ford, Ka+,2018,7680,Manual,21819,Petrol,57.7,1.2
ford, EcoSport,2018,14320,Manual,11912,Petrol,54.3,1.0
ford, Fiesta,2017,11740,Semi-Auto,20109,Petrol,54.3,1.0
ford, Fiesta,2019,12430,Manual,6555,Petrol,58.9,1.0
ford, Focus,2019,15320,Manual,9369,Petrol,60.1,1.0
ford, Focus,2016,8760,Manual,38113,Petrol,61.4,1.0
ford, Ka+,2019,11000,Manual,2000,Petrol,47.9,1.2
ford, Ka+,2019,10550,Manual,2463,Petrol,47.9,1.2
ford, Ka+,2018,7295,Manual,26792,Petrol,57.7,1.2
ford, Focus,2019,17480,Manual,3314,Petrol,60.1,1.0
ford, Fiesta,2019,13140,Manual,2818,Petrol,48.7,1.1
ford, Ka+,2017,8310,Manual,4807,Petrol,57.7,1.2
ford, EcoSport,2019,17990,Manual,2978,Petrol,53.3,1.0
ford, Focus,2019,17491,Automatic,9389,Petrol,50.4,1.0
ford, Focus,2017,11560,Manual,17530,Petrol,60.1,1.0
ford, Fiesta,2019,13120,Manual,5166,Petrol,58.9,1.0
ford, Ka+,2019,10550,Manual,2000,Petrol,47.9,1.2
ford, S-MAX,2016,16660,Semi-Auto,18366,Diesel,56.5,2.0
ford, Fiesta,2020,15491,Manual,251,Petrol,51.4,1.0
ford, Focus,2020,15600,Manual,557,Petrol,60.1,1.0
ford, Ka+,2017,7170,Manual,23458,Petrol,57.7,1.2
ford, C-MAX,2016,12383,Manual,19029,Petrol,55.4,1.0
ford, Kuga,2015,11999,Manual,52645,Diesel,54.3,2.0
ford, Edge,2017,19695,Semi-Auto,27697,Diesel,48.7,2.0
ford, EcoSport,2016,10300,Manual,19016,Petrol,52.3,1.0
ford, EcoSport,2019,15700,Manual,1518,Petrol,53.3,1.0
ford, Fiesta,2018,13500,Manual,3871,Petrol,58.9,1.0
ford, Fiesta,2019,12790,Manual,10148,Petrol,58.9,1.0
ford, Ka+,2017,6990,Manual,17729,Petrol,57.7,1.2
ford, Ka+,2016,5790,Manual,54269,Petrol,57.7,1.2
ford, Fiesta,2013,6340,Manual,21797,Petrol,54.3,1.2
ford, B-MAX,2017,9300,Manual,19365,Petrol,55.4,1.0
ford, Fiesta,2020,17300,Manual,6000,Petrol,55.4,1.0
ford, Fiesta,2018,13800,Semi-Auto,2456,Petrol,48.7,1.0
ford, EcoSport,2017,9900,Manual,17236,Petrol,53.3,1.0
ford, Focus,2017,9700,Manual,42956,Petrol,60.1,1.0
ford, Fiesta,2019,13140,Manual,4344,Petrol,48.7,1.1
ford, Fiesta,2018,13790,Automatic,9822,Petrol,54.3,1.0
ford, Fiesta,2016,10690,Automatic,13552,Petrol,57.7,1.0
ford, Fiesta,2019,14550,Manual,10071,Petrol,60.1,1.0
ford, Fiesta,2019,14080,Manual,11317,Petrol,60.1,1.0
ford, Fiesta,2019,14930,Manual,10586,Petrol,55.4,1.0
ford, Kuga,2017,17995,Manual,13230,Diesel,54.3,2.0
ford, Kuga,2017,13711,Manual,21827,Diesel,60.1,2.0
ford, Fiesta,2017,10995,Semi-Auto,13451,Petrol,54.3,1.0
ford, Kuga,2015,10790,Manual,33263,Diesel,60.1,2.0
ford, EcoSport,2018,13550,Manual,11250,Petrol,54.3,1.0
ford, Fiesta,2018,11290,Manual,11000,Petrol,60.1,1.0
ford, Fiesta,2019,15490,Manual,10100,Petrol,55.4,1.0
ford, Fiesta,2019,12975,Manual,5500,Petrol,58.9,1.0
ford, Focus,2019,16200,Manual,12981,Petrol,49.6,1.0
ford, C-MAX,2017,11830,Manual,5785,Petrol,55.4,1.0
ford, Focus,2016,10670,Automatic,27977,Petrol,51.4,1.0
ford, Focus,2016,9710,Manual,14661,Petrol,61.4,1.0
ford, Kuga,2018,20000,Manual,15822,Diesel,54.3,2.0
ford, Fiesta,2018,12590,Manual,16313,Petrol,58.9,1.0
ford, Focus,2019,19236,Automatic,4896,Diesel,54.3,1.5
ford, Focus,2019,16990,Manual,7546,Petrol,47.9,1.0
ford, S-MAX,2018,21750,Semi-Auto,18153,Diesel,52.3,2.0
ford, Focus,2019,19490,Automatic,729,Diesel,53.3,1.5
ford, Focus,2018,16990,Manual,19500,Petrol,58.9,1.0
ford, Galaxy,2019,22990,Semi-Auto,4960,Diesel,53.3,2.0
ford, Edge,2018,25990,Semi-Auto,9600,Diesel,47.9,2.0
ford, Kuga,2018,17950,Manual,19500,Diesel,47.9,2.0
ford, Fiesta,2018,11490,Manual,13000,Petrol,60.1,1.0
ford, S-MAX,2016,16630,Manual,23905,Diesel,56.5,2.0
ford, Focus,2018,13510,Automatic,13409,Petrol,51.4,1.0
ford, Kuga,2017,16110,Manual,29145,Diesel,54.3,2.0
ford, Grand C-MAX,2017,11990,Manual,10594,Petrol,54.3,1.0
ford, Fiesta,2018,10290,Manual,29196,Petrol,56.5,1.0
ford, Focus,2017,10770,Manual,22176,Petrol,60.1,1.0
ford, Fiesta,2019,13210,Manual,11078,Petrol,55.4,1.0
ford, EcoSport,2018,14560,Manual,1090,Petrol,54.3,1.0
ford, Kuga,2017,14130,Manual,14716,Diesel,60.1,2.0
ford, Grand C-MAX,2016,11160,Manual,30665,Petrol,54.3,1.0
ford, Kuga,2017,14440,Semi-Auto,57481,Diesel,54.3,2.0
ford, Grand C-MAX,2018,13647,Manual,10652,Petrol,47.1,1.0
ford, Kuga,2016,12740,Manual,36215,Diesel,60.1,2.0
ford, Focus,2017,10887,Manual,16342,Petrol,61.4,1.0
ford, Fiesta,2017,12192,Manual,21210,Petrol,47.9,1.6
ford, Focus,2015,8995,Manual,38001,Petrol,60.1,1.0
ford, B-MAX,2014,7599,Manual,32505,Petrol,57.7,1.0
ford, Fiesta,2017,8199,Manual,36611,Petrol,54.3,1.2
ford, Focus,2016,10499,Semi-Auto,19395,Petrol,51.4,1.0
ford, Ka+,2017,7479,Manual,34302,Petrol,57.7,1.2
ford, Focus,2018,19979,Semi-Auto,6465,Diesel,61.4,2.0
ford, Focus,2017,10979,Manual,35735,Petrol,51.4,1.5
ford, S-MAX,2015,13979,Manual,53855,Diesel,56.5,2.0
ford, Kuga,2015,9979,Manual,36066,Diesel,60.1,2.0
ford, Fiesta,2014,6812,Manual,25104,Petrol,54.3,1.2
ford, Fiesta,2015,6125,Manual,55363,Petrol,54.3,1.2
ford, B-MAX,2017,10199,Manual,30358,Petrol,55.4,1.0
ford, Kuga,2017,14730,Manual,31427,Diesel,60.1,2.0
ford, Fiesta,2015,8795,Automatic,21140,Petrol,47.9,1.6
ford, Kuga,2014,9750,Manual,48509,Diesel,47.9,2.0
ford, Focus,2017,12295,Manual,14750,Petrol,60.1,1.0
ford, Kuga,2017,13995,Manual,34960,Diesel,60.1,2.0
ford, Fiesta,2018,10999,Manual,8968,Petrol,55.4,1.1
ford, Focus,2016,10495,Manual,15000,Petrol,60.1,1.0
ford, Focus,2017,12995,Manual,10300,Petrol,60.1,1.0
ford, Focus,2017,12995,Manual,10438,Petrol,60.1,1.0
ford, Fiesta,2018,12495,Manual,17900,Petrol,56.5,1.0
ford, Fiesta,2016,12295,Semi-Auto,19000,Petrol,57.7,1.0
ford, Focus,2013,6495,Manual,50500,Petrol,56.5,1.0
ford, Focus,2019,15370,Manual,7912,Petrol,60.1,1.0
ford, Fiesta,2019,13890,Automatic,5452,Petrol,48.7,1.0
ford, Focus,2019,14390,Manual,10889,Petrol,58.9,1.0
ford, Focus,2019,17030,Manual,8439,Petrol,51.4,1.5
ford, Focus,2019,14410,Manual,7100,Petrol,60.1,1.0
ford, Kuga,2019,19610,Manual,9863,Diesel,47.9,2.0
ford, Mondeo,2018,14979,Manual,25199,Petrol,48.7,1.5
ford, Focus,2018,16479,Manual,2596,Petrol,60.1,1.0
ford, Grand C-MAX,2017,10979,Manual,36730,Petrol,54.3,1.0
ford, Mondeo,2016,12840,Manual,14333,Petrol,47.9,1.5
ford, S-MAX,2017,15479,Manual,41391,Diesel,56.5,2.0
ford, Edge,2016,19979,Semi-Auto,21843,Diesel,48.7,2.0
ford, Focus,2019,16970,Manual,5802,Petrol,60.1,1.0
ford, S-MAX,2017,16779,Semi-Auto,44424,Diesel,52.3,2.0
ford, Mondeo,2020,24979,Automatic,2213,Hybrid,47.9,2.0
ford, Fiesta,2018,12479,Semi-Auto,18559,Petrol,48.7,1.0
ford, Fiesta,2016,10940,Automatic,14260,Petrol,57.7,1.0
ford, Fiesta,2019,14441,Semi-Auto,7220,Petrol,48.7,1.0
ford, Galaxy,2016,19170,Semi-Auto,3950,Diesel,52.3,2.0
ford, Fiesta,2017,10490,Automatic,14254,Petrol,57.7,1.0
ford, Grand C-MAX,2016,11690,Automatic,13325,Diesel,58.9,1.5
ford, Focus,2018,12970,Manual,7994,Petrol,57.7,1.0
ford, Kuga,2017,16979,Semi-Auto,16411,Diesel,54.3,2.0
ford, Fiesta,2019,16479,Manual,11288,Diesel,58.9,1.5
ford, Puma,2020,19979,Manual,1440,Petrol,51.4,1.0
ford, Fiesta,2018,11000,Manual,16301,Petrol,56.5,1.0
ford, Fiesta,2018,11000,Manual,22845,Petrol,56.5,1.0
ford, Fiesta,2018,10590,Manual,33770,Petrol,56.5,1.0
ford, Kuga,2017,17368,Semi-Auto,26861,Diesel,54.3,2.0
ford, Edge,2017,20479,Manual,19726,Diesel,48.7,2.0
ford, Edge,2017,19303,Semi-Auto,43745,Diesel,47.9,2.0
ford, Fiesta,2016,9989,Semi-Auto,15590,Petrol,57.7,1.0
ford, Grand C-MAX,2015,9795,Semi-Auto,51250,Diesel,48.7,2.0
ford, EcoSport,2016,8795,Manual,40600,Petrol,53.3,1.0
ford, Ka+,2017,7499,Manual,19616,Petrol,57.7,1.2
ford, Focus,2018,13979,Manual,16808,Petrol,57.7,1.0
ford, EcoSport,2019,16479,Manual,4470,Diesel,58.9,1.5
ford, S-MAX,2019,24979,Manual,10026,Diesel,54.3,2.0
ford, EcoSport,2017,11679,Manual,12278,Petrol,52.3,1.0
ford, Galaxy,2018,17979,Manual,34350,Diesel,56.5,2.0
ford, EcoSport,2018,14179,Semi-Auto,23807,Petrol,48.7,1.0
ford, Ka+,2017,7489,Manual,12082,Petrol,57.7,1.2
ford, EcoSport,2019,16995,Manual,3500,Petrol,53.3,1.0
ford, Focus,2017,10495,Manual,27820,Petrol,61.4,1.0
ford, Fiesta,2018,11495,Manual,12700,Petrol,56.5,1.0
ford, Edge,2017,15700,Manual,62124,Diesel,48.7,2.0
ford, Grand C-MAX,2017,11180,Manual,30519,Petrol,54.3,1.0
ford, Ka+,2017,7500,Manual,30668,Petrol,57.7,1.2
ford, Fiesta,2016,8000,Manual,18455,Petrol,54.3,1.2
ford, Fiesta,2019,14000,Manual,10114,Petrol,58.9,1.0
ford, Ka+,2019,9675,Manual,3850,Petrol,47.9,1.2
ford, Ka+,2019,9279,Manual,9266,Petrol,47.9,1.2
ford, Fiesta,2019,15479,Semi-Auto,3280,Petrol,48.7,1.0
ford, Kuga,2019,19470,Manual,13522,Diesel,47.9,2.0
ford, Focus,2019,15520,Manual,6754,Petrol,60.1,1.0
ford, Focus,2019,15540,Manual,11881,Petrol,60.1,1.0
ford, Fiesta,2018,13000,Manual,11887,Petrol,58.9,1.0
ford, S-MAX,2017,17800,Manual,27547,Diesel,56.5,2.0
ford, Galaxy,2017,18000,Manual,43155,Diesel,56.5,2.0
ford, EcoSport,2018,13000,Manual,29357,Petrol,54.3,1.0
ford, Galaxy,2016,17495,Manual,37000,Diesel,56.5,2.0
ford, Fiesta,2019,16500,Manual,4578,Petrol,58.9,1.0
ford, Ka+,2018,9500,Manual,4795,Petrol,47.9,1.2
ford, B-MAX,2018,9000,Manual,31894,Petrol,55.4,1.0
ford, S-MAX,2017,18800,Semi-Auto,22254,Diesel,52.3,2.0
ford, Fiesta,2019,14995,Automatic,8342,Petrol,48.7,1.0
ford, EcoSport,2019,16495,Manual,3031,Petrol,53.3,1.0
ford, Grand C-MAX,2016,11995,Manual,19000,Petrol,54.3,1.0
ford, Fiesta,2017,12979,Manual,12518,Petrol,47.9,1.6
ford, Galaxy,2019,24479,Semi-Auto,9770,Diesel,54.3,2.0
ford, Galaxy,2017,18979,Manual,36947,Diesel,56.5,2.0
ford, Fiesta,2013,7495,Manual,8603,Petrol,54.3,1.2
ford, Focus,2017,10595,Manual,27500,Petrol,61.4,1.0
ford, Focus,2017,11995,Manual,11500,Petrol,61.4,1.0
ford, B-MAX,2017,11495,Manual,937,Petrol,47.1,1.4
ford, Focus,2016,10795,Manual,15047,Petrol,60.1,1.0
ford, Focus,2019,14995,Manual,843,Petrol,60.1,1.0
ford, Kuga,2019,19000,Manual,19874,Diesel,60.1,2.0
ford, Mondeo,2019,27000,Automatic,18457,Diesel,48.7,2.0
ford, Kuga,2017,12000,Manual,45267,Diesel,54.3,2.0
ford, Fiesta,2018,9500,Manual,14562,Petrol,55.4,1.1
ford, Fiesta,2018,12000,Semi-Auto,13378,Petrol,54.3,1.0
ford, Focus,2017,11900,Semi-Auto,18396,Petrol,51.4,1.0
ford, Puma,2020,25000,Manual,2396,Petrol,49.6,1.0
ford, Fiesta,2016,8000,Manual,23944,Petrol,54.3,1.2
ford, Fiesta,2019,14000,Manual,11213,Petrol,58.9,1.0
ford, Ka+,2018,7600,Manual,22199,Petrol,57.7,1.2
ford, Grand C-MAX,2017,11179,Manual,37306,Petrol,54.3,1.0
ford, Kuga,2013,9479,Manual,35537,Diesel,53.3,2.0
ford, Kuga,2018,13990,Manual,44000,Diesel,54.3,2.0
ford, Fiesta,2017,8990,Manual,14461,Petrol,54.3,1.2
ford, Kuga,2017,12990,Manual,47235,Diesel,60.1,2.0
ford, Kuga,2016,14795,Manual,6003,Diesel,60.1,2.0
ford, EcoSport,2019,17495,Manual,499,Petrol,51.4,1.0
ford, EcoSport,2017,10495,Manual,16457,Petrol,52.3,1.0
ford, EcoSport,2017,9495,Manual,48899,Petrol,52.3,1.0
ford, Focus,2017,14495,Manual,9814,Petrol,51.4,1.5
ford, C-MAX,2017,10495,Manual,11264,Petrol,55.4,1.0
ford, Focus,2017,10795,Manual,20418,Petrol,60.1,1.0
ford, Focus,2019,15990,Manual,8000,Petrol,60.1,1.0
ford, EcoSport,2018,13250,Manual,16581,Petrol,54.3,1.0
ford, EcoSport,2018,14750,Manual,5823,Petrol,53.3,1.0
ford, Puma,2019,22000,Manual,309,Petrol,50.4,1.0
ford, Kuga,2018,16999,Automatic,37933,Diesel,54.3,2.0
ford, Galaxy,2017,18999,Manual,37881,Diesel,56.5,2.0
ford, Fiesta,2015,10990,Manual,30000,Petrol,47.9,1.6
ford, C-MAX,2017,11990,Manual,11100,Petrol,55.4,1.0
ford, Galaxy,2019,24999,Manual,16448,Diesel,55.4,2.0
ford, Fiesta,2018,13995,Manual,7000,Petrol,58.9,1.0
ford, Focus,2019,15995,Manual,12200,Petrol,60.1,1.0
ford, Focus,2018,15690,Manual,10500,Petrol,60.1,1.0
ford, Focus,2018,12500,Manual,22494,Petrol,60.1,1.0
ford, Focus,2019,15990,Manual,8933,Petrol,60.1,1.0
ford, Kuga,2018,20000,Manual,12787,Diesel,47.9,2.0
ford, Focus,2017,10990,Manual,21647,Petrol,60.1,1.0
ford, Fiesta,2017,8200,Manual,10396,Petrol,54.3,1.2
ford, Fiesta,2018,14495,Automatic,3000,Petrol,54.3,1.0
ford, Focus,2018,19490,Manual,3000,Petrol,51.4,1.5
ford, Focus,2018,16195,Automatic,440,Petrol,50.4,1.0
ford, Focus,2019,15995,Manual,12200,Petrol,58.9,1.0
ford, Focus,2017,11699,Manual,11526,Petrol,60.1,1.0
ford, Mondeo,2019,19999,Manual,10281,Diesel,51.4,2.0
ford, Fiesta,2015,5699,Manual,50577,Petrol,54.3,1.2
ford, Fiesta,2015,7499,Manual,30136,Petrol,54.3,1.2
ford, Focus,2018,12199,Manual,5304,Petrol,60.1,1.0
ford, B-MAX,2013,6999,Manual,24850,Petrol,55.4,1.0
ford, Galaxy,2016,17750,Manual,34980,Diesel,56.5,2.0
ford, Focus,2017,10999,Semi-Auto,31033,Petrol,51.4,1.0
ford, Fiesta,2016,7999,Manual,21875,Petrol,54.3,1.2
